"","keyid","title","start","end","language","country","duration","tooltip","l_color"
"788","luganusevallarus","Lüganuse Vallaleht : [vene keeles]","2018-02-23","2022-02-23","Russian","Estonia",4.0027397260274,"Lüganuse Vallaleht : [vene keeles]<br>From <b>2018-02-23</b> to <b>2022-02-23</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"789","lumanda","Lümanda Valla Teataja","2014-02-01","2014-12-01","Estonian","Estonia",0.83013698630137,"Lümanda Valla Teataja<br>From <b>2014-02-01</b> to <b>2014-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"790","lumandateataja","Lümanda Teataja","2020-06-01","2022-02-03","Estonian","Estonia",1.67671232876712,"Lümanda Teataja<br>From <b>2020-06-01</b> to <b>2022-02-03</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"791","luxdd","Lux : [приложение к газете День за Днем]","2015-09-26","2016-09-24","Russian","Estonia",0.997260273972603,"Lux : [приложение к газете День за Днем]<br>From <b>2015-09-26</b> to <b>2016-09-24</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"792","maa","Maa","1906-12-08","1929-10-31","Estonian","Estonia",22.9123287671233,"Maa<br>From <b>1906-12-08</b> to <b>1929-10-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"793","maaelu","Maa Elu","2015-12-10","2022-03-17","Estonian","Estonia",6.27123287671233,"Maa Elu<br>From <b>2015-12-10</b> to <b>2022-03-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"794","maahaal","Maa Hääl","1932-11-23","1940-08-23","Estonian","Estonia",7.75342465753425,"Maa Hääl<br>From <b>1932-11-23</b> to <b>1940-08-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"795","maailm","Maailm","1933-06-03","1933-06-10","Estonian","Estonia",0.0191780821917808,"Maailm<br>From <b>1933-06-03</b> to <b>1933-06-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"796","maaleht","Maaleht","2008-01-03","2014-12-31","Estonian","Estonia",6.9972602739726,"Maaleht<br>From <b>2008-01-03</b> to <b>2014-12-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"797","maalehtpre","Maaleht","1929-11-02","1935-03-18","Estonian","Estonia",5.37534246575343,"Maaleht<br>From <b>1929-11-02</b> to <b>1935-03-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"798","maaliidu","Maaliidu Tartu lisaleht","1919-04-24","1919-04-30","Estonian","Estonia",0.0164383561643836,"Maaliidu Tartu lisaleht<br>From <b>1919-04-24</b> to <b>1919-04-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"799","maaliit","Maaliit","1918-04-09","1919-11-02","Estonian","Estonia",1.56712328767123,"Maaliit<br>From <b>1918-04-09</b> to <b>1919-11-02</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"800","maameessakalali","Maamees : ""Sakala"" lisa","1909-01-19","1909-03-19","Estonian","Estonia",0.161643835616438,"Maamees : ""Sakala"" lisa<br>From <b>1909-01-19</b> to <b>1909-03-19</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"801","maameesvabamaali","Maamees : ""Vaba Maa"" põllumajandusline osa","1921-01-13","1935-12-30","Estonian","Estonia",14.9698630136986,"Maamees : ""Vaba Maa"" põllumajandusline osa<br>From <b>1921-01-13</b> to <b>1935-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"802","maaparnu","Maa : Pärnu väljaanne","1928-12-18","1929-07-13","Estonian","Estonia",0.567123287671233,"Maa : Pärnu väljaanne<br>From <b>1928-12-18</b> to <b>1929-07-13</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"803","maarahvaelu","Maarahva Elu : maarahva ja sõnavabaduse ajaleht","1931-12-31","1932-04-22","Estonian","Estonia",0.30958904109589,"Maarahva Elu : maarahva ja sõnavabaduse ajaleht<br>From <b>1931-12-31</b> to <b>1932-04-22</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"804","maarahvahaal","Maarahva hääl","1926-02-13","1927-03-03","Estonian","Estonia",1.04931506849315,"Maarahva hääl<br>From <b>1926-02-13</b> to <b>1927-03-03</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"805","maardupanoraam","Maardu Panoraam","2011-01-26","2022-02-25","Estonian","Estonia",11.0904109589041,"Maardu Panoraam<br>From <b>2011-01-26</b> to <b>2022-02-25</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"806","maardupanoraamrus","Маардуская Панорама : Маардуская городская газета","2014-01-01","2021-12-23","Russian","Estonia",7.98082191780822,"Маардуская Панорама : Маардуская городская газета<br>From <b>2014-01-01</b> to <b>2021-12-23</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"807","maarjamaa","Maarjamaa : Vello Salo Ringkiri","1961-06-23","2011-09-21","Estonian","Estonia",50.2794520547945,"Maarjamaa : Vello Salo Ringkiri<br>From <b>1961-06-23</b> to <b>2011-09-21</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"808","maasona","Maa Sõna","1942-05-01","1944-09-14","Estonian","Estonia",2.37534246575342,"Maa Sõna<br>From <b>1942-05-01</b> to <b>1944-09-14</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"809","maasonumeteteineva","Maa : ""Sõnumete"" teine wäljaanne","1906-12-18","1907-06-28","Estonian","Estonia",0.526027397260274,"Maa : ""Sõnumete"" teine wäljaanne<br>From <b>1906-12-18</b> to <b>1907-06-28</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"810","maatamees","Maatamees","1917-07-01","1918-02-22","Estonian","Estonia",0.646575342465753,"Maatamees<br>From <b>1917-07-01</b> to <b>1918-02-22</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"811","maatartu","Maa : Tartu väljaanne","1929-08-08","1929-10-31","Estonian","Estonia",0.23013698630137,"Maa : Tartu väljaanne<br>From <b>1929-08-08</b> to <b>1929-10-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"812","maatln","Maa","1926-02-19","1929-10-31","Estonian","Estonia",3.6986301369863,"Maa<br>From <b>1926-02-19</b> to <b>1929-10-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"813","maawalla","Maa Walla Kuulutaja","1858-05-01","1889-12-30","Estonian","Estonia",31.6876712328767,"Maa Walla Kuulutaja<br>From <b>1858-05-01</b> to <b>1889-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"814","maaylikool","Maaülikool : Eesti Maaülikooli ajaleht","2003-01-30","2015-12-17","Estonian","Estonia",12.8876712328767,"Maaülikool : Eesti Maaülikooli ajaleht<br>From <b>2003-01-30</b> to <b>2015-12-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"815","maetaguseelu","Mäetaguse Elu","2012-01-01","2017-12-22","Estonian","Estonia",5.97808219178082,"Mäetaguse Elu<br>From <b>2012-01-01</b> to <b>2017-12-22</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"816","maetaguseelurus","Mäetaguse Elu : инфогазета волости Мяэтагузе","2015-05-01","2017-12-22","Russian","Estonia",2.64657534246575,"Mäetaguse Elu : инфогазета волости Мяэтагузе<br>From <b>2015-05-01</b> to <b>2017-12-22</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"817","magedehaal","Mägede Hääl : Rõuge valla leht","2019-01-17","2021-12-30","Estonian","Estonia",2.95342465753425,"Mägede Hääl : Rõuge valla leht<br>From <b>2019-01-17</b> to <b>2021-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"818","mahepollumajandus","Mahepõllumajanduse Leht","2014-01-01","2016-10-01","Estonian","Estonia",2.75068493150685,"Mahepõllumajanduse Leht<br>From <b>2014-01-01</b> to <b>2016-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"819","majanduselu","Majanduselu : Eesti kaubandus-tööstuslik nädalleht","1928-09-01","1928-10-06","Estonian","Estonia",0.0958904109589041,"Majanduselu : Eesti kaubandus-tööstuslik nädalleht<br>From <b>1928-09-01</b> to <b>1928-10-06</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"820","majaomanike","Majaomanike Teataja","1939-07-01","1940-07-27","Estonian","Estonia",1.07397260273973,"Majaomanike Teataja<br>From <b>1939-07-01</b> to <b>1940-07-27</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"821","malestustealutaguse","Mälestusteleht : Alutaguse Memento","1999-02-01","2018-10-01","Estonian","Estonia",19.6767123287671,"Mälestusteleht : Alutaguse Memento<br>From <b>1999-02-01</b> to <b>2018-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"822","maleva","Maleva : politikline, kirjandusline ja majandusline ajaleht","1909-09-24","1910-08-31","Estonian","Estonia",0.934246575342466,"Maleva : politikline, kirjandusline ja majandusline ajaleht<br>From <b>1909-09-24</b> to <b>1910-08-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"823","malevlane","Malevlane : [Eesti vabatahtlike rindemeeste ajaleht Soomes]","1943-12-09","1944-09-16","Estonian","Finland",0.772602739726027,"Malevlane : [Eesti vabatahtlike rindemeeste ajaleht Soomes]<br>From <b>1943-12-09</b> to <b>1944-09-16</b><br>issued in <b>Finland</b> in <b>Estonian</b> language</br>","#899DA4"
"824","malevlanetar","Malevlane","1935-05-26","1936-02-01","Estonian","Estonia",0.687671232876712,"Malevlane<br>From <b>1935-05-26</b> to <b>1936-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"825","marahwa","Marahwa Näddala-Leht","1821-01-05","1825-12-30","Estonian","Estonia",4.98630136986301,"Marahwa Näddala-Leht<br>From <b>1821-01-05</b> to <b>1825-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"826","marjamaa","Märjamaa Nädalaleht","2008-01-03","2022-01-26","Estonian","Estonia",14.0739726027397,"Märjamaa Nädalaleht<br>From <b>2008-01-03</b> to <b>2022-01-26</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"827","meeksivalla","Meeksi Valla Infoleht","2015-03-01","2017-03-01","Estonian","Estonia",2.0027397260274,"Meeksi Valla Infoleht<br>From <b>2015-03-01</b> to <b>2017-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"828","mehhanisaatorpaasvere","Mehhanisaator : Paasvere Masina-Traktorijaama poliitosakonna häälekandja (b46032940)","1951-08-21","1953-12-27","Estonian","Estonia",2.35342465753425,"Mehhanisaator : Paasvere Masina-Traktorijaama poliitosakonna häälekandja (b46032940)<br>From <b>1951-08-21</b> to <b>1953-12-27</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"829","mehkamaa","Mehkamaa","2006-01-08","2017-12-14","Estonian","Estonia",11.9397260273973,"Mehkamaa<br>From <b>2006-01-08</b> to <b>2017-12-14</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"830","meieaasta","Meie Aastasada","1911-10-01","1916-12-19","Estonian","Estonia",5.22191780821918,"Meie Aastasada<br>From <b>1911-10-01</b> to <b>1916-12-19</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"831","meieaastasada","Meie Aastasada : Eesti päewaleht : ilmub Eesti rahwameelse edumõtte sihis","1907-07-05","1907-07-21","Estonian","Estonia",0.0438356164383562,"Meie Aastasada : Eesti päewaleht : ilmub Eesti rahwameelse edumõtte sihis<br>From <b>1907-07-05</b> to <b>1907-07-21</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"832","meieaeg","Meie Aeg","1915-01-25","1915-11-29","Estonian","Estonia",0.843835616438356,"Meie Aeg<br>From <b>1915-01-25</b> to <b>1915-11-29</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"833","meieelu","Meie Elu","1907-06-02","1918-11-26","Estonian","Estonia",11.4931506849315,"Meie Elu<br>From <b>1907-06-02</b> to <b>1918-11-26</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"834","meieelukirjli","""Meie Elu"" kirjanduse lisa","1908-01-01","1909-08-29","Estonian","Estonia",1.66027397260274,"""Meie Elu"" kirjanduse lisa<br>From <b>1908-01-01</b> to <b>1909-08-29</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"835","meieelunaljali","""Meie Elu"" pilke-nalja lisa","1908-04-12","1909-01-01","Estonian","Estonia",0.723287671232877,"""Meie Elu"" pilke-nalja lisa<br>From <b>1908-04-12</b> to <b>1909-01-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"836","meiehaal","Meie Hääl : erapooletu radikaalne nädalleht","1930-12-23","1931-03-14","Estonian","Estonia",0.221917808219178,"Meie Hääl : erapooletu radikaalne nädalleht<br>From <b>1930-12-23</b> to <b>1931-03-14</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"837","meiekeskel","Meie Keskel","2014-02-01","2017-12-01","Estonian","Estonia",3.83287671232877,"Meie Keskel<br>From <b>2014-02-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"838","meiekodu","Meie Kodu = Our Home : Australian Estonian newspaper","1949-08-19","2010-12-15","Estonian","Estonia",61.3643835616438,"Meie Kodu = Our Home : Australian Estonian newspaper<br>From <b>1949-08-19</b> to <b>2010-12-15</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"839","meiekodukunda","Meie Kodu : Kunda linna kuuleht","2007-03-01","2017-06-17","Estonian","Estonia",10.3041095890411,"Meie Kodu : Kunda linna kuuleht<br>From <b>2007-03-01</b> to <b>2017-06-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"840","meiekodukundarus","Ежемесячная газета г. Кунда","2014-10-01","2017-06-17","Russian","Estonia",2.71232876712329,"Ежемесячная газета г. Кунда<br>From <b>2014-10-01</b> to <b>2017-06-17</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"841","meiekodumaa","Meie Kodumaa : politiline, kirjandusline ja majandusline ajaleht","1907-10-01","1910-12-30","Estonian","Estonia",3.24931506849315,"Meie Kodumaa : politiline, kirjandusline ja majandusline ajaleht<br>From <b>1907-10-01</b> to <b>1910-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"842","meiekodumaksa","Meie Kodu : Mäksa valla infoleht","2013-01-01","2017-09-01","Estonian","Estonia",4.66849315068493,"Meie Kodu : Mäksa valla infoleht<br>From <b>2013-01-01</b> to <b>2017-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"843","meiekoduudis","Meie Kodu Uudis : Järvamaa ja ümbruskonna erapooletu häälekandja","1930-12-13","1931-02-14","Estonian","Estonia",0.172602739726027,"Meie Kodu Uudis : Järvamaa ja ümbruskonna erapooletu häälekandja<br>From <b>1930-12-13</b> to <b>1931-02-14</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"844","meiekuressaare","Meie Kuressaare : tasuta sõltumatu linnaleht","2017-01-19","2018-06-07","Estonian","Estonia",1.38082191780822,"Meie Kuressaare : tasuta sõltumatu linnaleht<br>From <b>2017-01-19</b> to <b>2018-06-07</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"845","meielastele","Meie lastele : ""Vahimehe"" lisaleht lastele","1907-12-01","1916-04-01","Estonian","Estonia",8.33972602739726,"Meie lastele : ""Vahimehe"" lisaleht lastele<br>From <b>1907-12-01</b> to <b>1916-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"846","meieleht","Meie Leht","2017-03-29","2022-01-03","Estonian","Estonia",4.76986301369863,"Meie Leht<br>From <b>2017-03-29</b> to <b>2022-01-03</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"847","meielehtrus","Meie Leht","2017-03-29","2022-01-03","Russian","Estonia",4.76986301369863,"Meie Leht<br>From <b>2017-03-29</b> to <b>2022-01-03</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"848","meiemaa","Meie Maa","2014-01-03","2015-03-31","Estonian","Estonia",1.23835616438356,"Meie Maa<br>From <b>2014-01-03</b> to <b>2015-03-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"849","meiemaaew","Meie Maa","1919-04-02","1944-09-12","Estonian","Estonia",25.4657534246575,"Meie Maa<br>From <b>1919-04-02</b> to <b>1944-09-12</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"850","meiereede","Meie Reede : Kiviõli linna leht","2017-01-01","2017-10-01","Estonian","Estonia",0.747945205479452,"Meie Reede : Kiviõli linna leht<br>From <b>2017-01-01</b> to <b>2017-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"851","meiereederus","Наша Пятница : городская газета Кивиыли","2017-01-01","2017-12-01","Russian","Estonia",0.915068493150685,"Наша Пятница : городская газета Кивиыли<br>From <b>2017-01-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"852","meietallinna","Meie Tallinna Ajaleht","1914-05-24","1914-11-15","Estonian","Estonia",0.47945205479452,"Meie Tallinna Ajaleht<br>From <b>1914-05-24</b> to <b>1914-11-15</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"853","meietallinnateine","Meie Tallinna Ajaleht : teine väljaanne","1914-08-16","1915-03-04","Estonian","Estonia",0.547945205479452,"Meie Tallinna Ajaleht : teine väljaanne<br>From <b>1914-08-16</b> to <b>1915-03-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"854","meietulewik","Meie Tulewik : noorsoo ja seltskonnategelaste häälekandja","1931-05-01","1931-10-04","Estonian","Estonia",0.427397260273973,"Meie Tulewik : noorsoo ja seltskonnategelaste häälekandja<br>From <b>1931-05-01</b> to <b>1931-10-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"855","meievald","Meie Vald","2010-01-01","2017-10-01","Estonian","Estonia",7.75342465753425,"Meie Vald<br>From <b>2010-01-01</b> to <b>2017-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"856","meievoitlus","Meie Võitlus","1934-03-08","1934-03-10","Estonian","Estonia",0.00547945205479452,"Meie Võitlus<br>From <b>1934-03-08</b> to <b>1934-03-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"857","memento","Memento : Eesti Memento Liidu teataja","2017-05-01","2021-04-01","Estonian","Estonia",3.92054794520548,"Memento : Eesti Memento Liidu teataja<br>From <b>2017-05-01</b> to <b>2021-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"858","mesinik","Mesinik : mesinduse infoleht","2017-02-01","2021-06-20","Estonian","Estonia",4.38356164383562,"Mesinik : mesinduse infoleht<br>From <b>2017-02-01</b> to <b>2021-06-20</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
